country,year,region,population,life_expectancy,age5_surviving,babies_per_woman,gdp_per_capita,gdp_per_day
Cote d'Ivoire,1978,Africa,7569558,51.7,82.3,7.77,4878,13.35523614
Cote d'Ivoire,1979,Africa,7912390,52.31,82.9,7.7,4776,13.07597536
Cote d'Ivoire,1980,Africa,8265549,52.87,83.39,7.6,4068,11.137577
Cote d'Ivoire,1981,Africa,8629121,53.38,83.78,7.5,4030,11.03353867
Cote d'Ivoire,1982,Africa,9002400,53.87,84.11,7.38,3868,10.59000684
Cote d'Ivoire,1983,Africa,9383289,54.31,84.37,7.26,3564,9.757700205
Cote d'Ivoire,1984,Africa,9769105,54.69,84.57,7.14,3330,9.117043121
Cote d'Ivoire,1985,Africa,10158033,55.02,84.73,7.01,3347,9.163586585
Cote d'Ivoire,1986,Africa,10548148,55.26,84.83,6.88,3330,9.117043121
Cote d'Ivoire,1987,Africa,10939987,55.43,84.9,6.75,3203,8.769336071
Cote d'Ivoire,1988,Africa,11337122,55.5,84.95,6.62,3129,8.566735113
Cote d'Ivoire,1989,Africa,11744698,55.46,84.98,6.49,3385,9.267624914
Cote d'Ivoire,1990,Africa,12165909,55.3,85,6.36,3234,8.854209446
Cote d'Ivoire,1991,Africa,12600967,54.9,85,6.23,3128,8.563997262
Cote d'Ivoire,1992,Africa,13046907,54.4,85.02,6.11,3019,8.265571526
Cote d'Ivoire,1993,Africa,13499696,53.7,85.04,6.01,2918,7.989048597
Cote d'Ivoire,1994,Africa,13953779,53.2,85.07,5.9,2851,7.805612594
Cote d'Ivoire,1995,Africa,14404340,52.5,85.11,5.81,2964,8.114989733
Cote d'Ivoire,1996,Africa,14852193,52.3,85.17,5.72,3103,8.495550992
Cote d'Ivoire,1997,Africa,15296390,52.3,85.27,5.63,3131,8.572210815
Cote d'Ivoire,1998,Africa,15728482,52.2,85.4,5.55,3202,8.76659822
Cote d'Ivoire,1999,Africa,16137824,52.2,85.57,5.46,3178,8.700889802
Cote d'Ivoire,2000,Africa,16517948,52,85.77,5.38,3049,8.34770705
Cote d'Ivoire,2001,Africa,16865376,52.1,86.02,5.29,2999,8.210814511
Cote d'Ivoire,2002,Africa,17185421,52.3,86.28,5.21,2904,7.950718686
Cote d'Ivoire,2003,Africa,17491539,52.6,86.56,5.13,2825,7.734428474
Cote d'Ivoire,2004,Africa,17802516,52.8,86.87,5.06,2820,7.72073922
Cote d'Ivoire,2005,Africa,18132702,53.4,87.2,5,2828,7.742642026
Cote d'Ivoire,2006,Africa,18486392,54.1,87.53,4.96,2827,7.739904175
Cote d'Ivoire,2007,Africa,18862172,54.9,87.87,4.93,2831,7.750855578
Cote d'Ivoire,2008,Africa,19261647,55.4,88.31,4.91,2854,7.813826146
Cote d'Ivoire,2009,Africa,19684909,56,88.65,4.91,2892,7.917864476
Cote d'Ivoire,2010,Africa,20131707,56.6,88.99,4.91,2892,7.917864476
Cote d'Ivoire,2011,Africa,20604172,57,89.28,4.91,2706,7.40862423
Cote d'Ivoire,2012,Africa,21102641,57.5,89.58,4.89,2928,8.016427105
Cote d'Ivoire,2013,Africa,21622490,58.1,89.93,4.87,3123,8.550308008
Cote d'Ivoire,2014,Africa,22157107,58.5,90.28,4.82,3324,9.100616016
Cote d'Ivoire,2015,Africa,22701556,59.1,90.56,4.76,3491,9.557837098
Croatia,1820,Europe,1257048,36.1,63.316,5.75,1350,3.696098563
Croatia,1830,Europe,1342619,36.1,63.316,5.75,1465,4.010951403
Croatia,1840,Europe,1465995,36.1,63.316,5.75,1590,4.353182752
Croatia,1850,Europe,1600709,36.1,63.316,5.75,1725,4.722792608
Croatia,1860,Europe,1747990,36.1,63.316,5.75,1794,4.911704312
Croatia,1870,Europe,1908823,36.1,63.316,5.75,1865,5.106091718
Croatia,1880,Europe,2083435,36.1,63.316,5.75,2216,6.067077344
Croatia,1890,Europe,2273902,36.1,63.316,5.31,2633,7.208761123
Croatia,1900,Europe,2483124,36.1,63.395,5.45,2821,7.72347707
Croatia,1910,Europe,2710758,36.1,63.965,5.06,3310,9.062286105
Croatia,1920,Europe,2959916,36.1,64.822,5.31,3235,8.856947296
Croatia,1930,Europe,3231909,44.15,73.99,4.47,4139,11.33196441
Croatia,1940,Europe,3528895,52.2,81.554,3.45,4395,12.03285421
Croatia,1950,Europe,3850295,60.3,88.22,2.95,4871,13.33607118
Croatia,1951,Europe,3886222,60.57,88.507,2.9,4997,13.68104038
Croatia,1952,Europe,3922675,61.08,88.786,2.8,4549,12.45448323
Croatia,1953,Europe,3959119,61.6,89.059,2.71,5159,14.12457221
Croatia,1954,Europe,3995136,62.1,89.325,2.63,5376,14.71868583
Croatia,1955,Europe,4030418,62.58,89.585,2.56,5644,15.45242984
Croatia,1956,Europe,4064774,63.06,89.839,2.5,5469,14.97330595
Croatia,1957,Europe,4098126,63.52,90.086,2.45,6325,17.31690623
Croatia,1958,Europe,4130493,63.98,90.328,2.4,6531,17.88090349
Croatia,1959,Europe,4161966,64.41,90.564,2.37,7264,19.88774812
Croatia,1960,Europe,4192634,64.85,90.794,2.33,7651,20.94729637
Croatia,1961,Europe,4222502,65.26,91.539,2.3,7916,21.67282683
Croatia,1962,Europe,4251421,65.66,92.224,2.27,7984,21.85900068
Croatia,1963,Europe,4279058,66.05,92.854,2.24,8730,23.90143737
Croatia,1964,Europe,4304984,66.43,93.433,2.21,9476,25.94387406
Croatia,1965,Europe,4328920,66.8,93.965,2.18,9636,26.38193018
Croatia,1966,Europe,4350815,67.16,94.454,2.14,10057,27.53456537
Croatia,1967,Europe,4370856,67.52,94.903,2.1,10141,27.76454483
Croatia,1968,Europe,4389321,67.87,95.316,2.07,10267,28.10951403
Croatia,1969,Europe,4406607,68.22,95.696,2.04,11324,31.00342231
Croatia,1970,Europe,4423073,68.54,96.045,2.01,11777,32.24366872
Croatia,1971,Europe,4438818,68.86,96.257,1.99,13019,35.6440794
Croatia,1972,Europe,4453985,69.14,96.458,1.98,13345,36.53661875
Croatia,1973,Europe,4469035,69.4,96.648,1.97,13674,37.43737166
Croatia,1974,Europe,4484521,69.63,96.827,1.98,15299,41.88637919
Croatia,1975,Europe,4500868,69.83,96.998,1.99,15162,41.51129363
Croatia,1976,Europe,4518103,70,97.159,2,15482,42.38740589
Croatia,1977,Europe,4536198,70.16,97.311,2.01,16453,45.045859
Croatia,1978,Europe,4555413,70.3,97.456,2.01,17208,47.11293634
Croatia,1979,Europe,4576030,70.42,97.592,2.01,18232,49.91649555
Croatia,1980,Europe,4598126,70.56,97.722,2,18996,52.00821355
Croatia,1981,Europe,4621418,70.71,97.81,1.99,19215,52.60780287
Croatia,1982,Europe,4645409,70.89,97.9,1.98,19228,52.64339493
Croatia,1983,Europe,4669614,71.08,98,1.96,19282,52.79123888
Croatia,1984,Europe,4693432,71.31,98.09,1.94,19659,53.82340862
Croatia,1985,Europe,4716117,71.54,98.2,1.92,19711,53.96577687
Croatia,1986,Europe,4737949,71.78,98.3,1.89,20412,55.88501027
Croatia,1987,Europe,4758152,72,98.42,1.84,20085,54.98973306
Croatia,1988,Europe,4773683,72.22,98.52,1.79,19712,53.96851472
Croatia,1989,Europe,4780627,72.4,98.63,1.73,19374,53.04312115
Croatia,1990,Europe,4776374,72.6,98.71,1.67,17890,48.98015058
Croatia,1991,Europe,4760003,71.9,98.79,1.62,14020,38.38466804
Croatia,1992,Europe,4732864,72.3,98.86,1.57,12269,33.59069131
Croatia,1993,Europe,4697536,72.9,98.91,1.54,11182,30.6146475
Croatia,1994,Europe,4657799,73.4,98.96,1.52,11764,32.20807666
Croatia,1995,Europe,4616762,73,99,1.52,12543,34.34086242
Croatia,1996,Europe,4574853,73.4,99.04,1.51,13797,37.77412731
Croatia,1997,Europe,4532298,73.4,99.07,1.51,14463,39.59753593
Croatia,1998,Europe,4491742,73.5,99.11,1.49,14965,40.97193703
Croatia,1999,Europe,4456298,73.8,99.14,1.47,14652,40.11498973
Croatia,2000,Europe,4428069,74.2,99.17,1.44,15644,42.83093771
Croatia,2001,Europe,4408458,74.6,99.2,1.42,16130,44.1615332
Croatia,2002,Europe,4396765,74.9,99.23,1.39,16977,46.48049281
Croatia,2003,Europe,4390291,75.1,99.26,1.38,17920,49.06228611
Croatia,2004,Europe,4385045,75.3,99.29,1.37,18656,51.07734428
Croatia,2005,Europe,4378056,75.7,99.32,1.38,19420,53.16906229
Croatia,2006,Europe,4368518,75.9,99.35,1.4,20358,55.73716632
Croatia,2007,Europe,4357114,76,99.38,1.41,21426,58.66119097
Croatia,2008,Europe,4344151,76.2,99.41,1.43,21873,59.88501027
Croatia,2009,Europe,4330399,76.4,99.44,1.45,20283,55.53182752
Croatia,2010,Europe,4316425,76.7,99.46,1.47,19989,54.72689938
Croatia,2011,Europe,4302073,77.1,99.49,1.48,20571,56.32032854
Croatia,2012,Europe,4287015,77.4,99.51,1.49,20183,55.25804244
Croatia,2013,Europe,4271497,77.6,99.53,1.5,20049,54.89117043
Croatia,2014,Europe,4255853,77.8,99.55,1.51,20060,54.92128679
Croatia,2015,Europe,4240317,77.8,99.57,1.52,20260,55.46885695
Cuba,1800,America,345043,32.2,58.511,5.78,864,2.36550308
Cuba,1810,America,470176,33.64,60.28,5.78,970,2.655715264
Cuba,1820,America,607664,35.04,62.001,5.78,1090,2.984257358
Cuba,1830,America,772812,35.74,62.839,5.78,1224,3.351129363
Cuba,1840,America,975565,36.48,63.785,5.78,1374,3.761806982
Cuba,1850,America,1181650,36.26,63.551,5.78,1543,4.224503765
Cuba,1860,America,1324000,36.24,63.433,5.78,1733,4.744695414
Cuba,1870,America,1424672,29.66,55.212,5.78,1946,5.327857632
Cuba,1880,America,1555081,36.84,64.137,5.78,2185,5.98220397
Cuba,1890,America,1658274,39.54,67.207,5.78,2454,6.718685832
Cuba,1900,America,1762227,33.11,59.743,4.55,2756,7.545516769
Cuba,1910,America,2268558,35.22,62.909,5.81,3095,8.473648186
Cuba,1920,America,3067116,37.38,66.277,5.67,4042,11.06639288
Cuba,1930,America,3918827,41.5,80.275,4.61,5027,13.76317591
Cuba,1940,America,4672303,47.47,88.971,4.13,4631,12.678987
Cuba,1950,America,5919997,58.24,95.589,4.76,8630,23.62765229
Cuba,1951,America,6051290,58.53,95.033,4.56,9245,25.31143053
Cuba,1952,America,6180031,59.12,95.174,4.22,9446,25.86173854
Cuba,1953,America,6304524,59.71,95.174,3.96,8192,22.42847365
Cuba,1954,America,6424173,60.29,95.861,3.78,8492,23.24982888
Cuba,1955,America,6539470,60.89,95.451,3.68,8757,23.97535934
Cuba,1956,America,6652086,61.48,95.726,3.67,9424,25.80150582
Cuba,1957,America,6764787,62.07,95.313,3.72,10636,29.11978097
Cuba,1958,America,6881209,62.66,95.243,3.84,10501,28.75017112
Cuba,1959,America,7005486,63.25,95.171,4,9234,25.28131417
Cuba,1960,America,7141129,63.85,95.098,4.18,9213,25.2238193
Cuba,1961,America,7289828,64.47,95.025,4.36,9248,25.31964408
Cuba,1962,America,7450404,65.09,94.95,4.51,9273,25.38809035
Cuba,1963,America,7618359,65.71,95.27,4.61,9244,25.30869268
Cuba,1964,America,7787149,66.35,95.41,4.64,9179,25.13073238
Cuba,1965,America,7951928,66.99,95.5,4.62,9116,24.95824778
Cuba,1966,America,8110428,67.6,95.53,4.54,9436,25.83436003
Cuba,1967,America,8263547,68.2,95.5,4.43,10372,28.39698836
Cuba,1968,America,8413329,68.78,95.47,4.31,9626,26.35455168
Cuba,1969,America,8563191,69.32,95.52,4.18,9377,25.67282683
Cuba,1970,America,8715123,69.84,95.69,4.03,8918,24.41615332
Cuba,1971,America,8869961,70.34,96.01,3.86,9471,25.9301848
Cuba,1972,America,9025299,70.82,96.41,3.65,9745,26.68035592
Cuba,1973,America,9176051,71.29,96.76,3.4,10439,28.58042437
Cuba,1974,America,9315371,71.74,96.96,3.13,10805,29.58247775
Cuba,1975,America,9438445,72.18,97.09,2.84,11176,30.5982204
Cuba,1976,America,9544268,72.59,97.27,2.57,11334,31.03080082
Cuba,1977,America,9634677,72.96,97.53,2.33,11712,32.06570842
Cuba,1978,America,9711393,73.3,97.77,2.13,12312,33.70841889
Cuba,1979,America,9777287,73.59,97.92,1.99,12519,34.275154
Cuba,1980,America,9835177,73.84,97.99,1.89,12284,33.63175907
Cuba,1981,America,9884219,74.05,98.01,1.84,13224,36.20533881
Cuba,1982,America,9925618,74.22,98.03,1.83,13421,36.74469541
Cuba,1983,America,9966733,74.36,98.04,1.83,13669,37.42368241
Cuba,1984,America,10017061,74.48,98.09,1.83,14019,38.38193018
Cuba,1985,America,10082990,74.57,98.16,1.84,14135,38.69952088
Cuba,1986,America,10167998,74.62,98.26,1.84,14025,38.39835729
Cuba,1987,America,10269276,74.65,98.36,1.83,13805,37.79603012
Cuba,1988,America,10379080,74.67,98.48,1.81,13925,38.12457221
Cuba,1989,America,10486110,74.67,98.58,1.79,13829,37.86173854
Cuba,1990,America,10582082,74.7,98.67,1.75,13670,37.42642026
Cuba,1991,America,10664577,74.8,98.76,1.72,12113,33.16358658
Cuba,1992,America,10735775,74.7,98.83,1.68,10637,29.12251882
Cuba,1993,America,10797556,74.7,98.88,1.65,9001,24.64339493
Cuba,1994,America,10853435,74.8,98.91,1.63,9018,24.6899384
Cuba,1995,America,10906048,75,98.92,1.61,9195,25.17453799
Cuba,1996,America,10955372,75.2,98.95,1.61,9871,27.02532512
Cuba,1997,America,11000431,75.4,99,1.61,10106,27.66872005
Cuba,1998,America,11041893,75.6,99.06,1.62,10086,27.61396304
Cuba,1999,America,11080506,75.8,99.11,1.62,10674,29.2238193
Cuba,2000,America,11116787,76.2,99.16,1.63,11268,30.85010267
Cuba,2001,America,11151472,76.4,99.2,1.63,11588,31.72621492
Cuba,2002,America,11184540,76.8,99.23,1.62,11715,32.07392197
Cuba,2003,America,11214837,76.9,99.26,1.61,12123,33.19096509
Cuba,2004,America,11240680,77,99.29,1.59,12791,35.01984942
Cuba,2005,America,11261052,77.1,99.32,1.57,14200,38.87748118
Cuba,2006,America,11275199,77.3,99.35,1.55,15901,43.53456537
Cuba,2007,America,11284043,77.5,99.36,1.52,17055,46.69404517
Cuba,2008,America,11290239,77.6,99.37,1.5,17765,48.63791923
Cuba,2009,America,11297442,77.7,99.36,1.48,18035,49.37713895
Cuba,2010,America,11308133,77.8,99.34,1.47,18477,50.58726899
Cuba,2011,America,11323570,77.9,99.34,1.46,19005,52.03285421
Cuba,2012,America,11342631,78,99.36,1.45,19586,53.62354552
Cuba,2013,America,11362505,78,99.39,1.45,20122,55.09103354
Cuba,2014,America,11379111,78.1,99.42,1.45,20704,56.6844627
Cuba,2015,America,11389562,78.2,99.44,1.45,21291,58.29158111
Cyprus,1800,Europe,184392,38.5,66.088,6.03,853,2.335386721
Cyprus,1810,Europe,184590,38.5,66.088,6.03,855,2.340862423
Cyprus,1820,Europe,184788,38.5,66.088,6.03,856,2.343600274
Cyprus,1830,Europe,184986,38.5,66.088,6.03,963,2.636550308
Cyprus,1840,Europe,185184,38.51,66.088,6.03,1084,2.967830253
Cyprus,1850,Europe,185383,38.51,66.088,6.03,1220,3.34017796
Cyprus,1860,Europe,185677,38.51,66.088,6.03,1373,3.759069131
Cyprus,1870,Europe,185971,38.51,66.088,6.03,1546,4.232717317
Cyprus,1880,Europe,189916,38.51,66.088,5.66,1740,4.76386037
Cyprus,1890,Europe,207321,38.51,66.088,4.92,1958,5.360711841
Cyprus,1900,Europe,235257,41.76,69.768,4.17,2203,6.031485284
Cyprus,1910,Europe,270836,46.23,74.65,4.3,2480,6.789869952
Cyprus,1920,Europe,308148,47.96,76.92,4.01,2737,7.493497604
Cyprus,1930,Europe,345296,48.46,77.926,4.3,3040,8.323066393
Cyprus,1940,Europe,407453,50.96,80.581,4.44,3376,9.242984257
Cyprus,1950,Europe,494014,65.89,91.382,3.85,3745,10.2532512
Cyprus,1951,Europe,500378,66.13,92.074,3.81,3899,10.67488022
Cyprus,1952,Europe,506627,66.58,92.71,3.73,4058,11.11019849
Cyprus,1953,Europe,513435,67.03,93.295,3.66,4224,11.56468172
Cyprus,1954,Europe,521187,67.45,93.834,3.61,4397,12.03832991
Cyprus,1955,Europe,529971,67.87,94.329,3.57,4577,12.53114305
Cyprus,1956,Europe,539566,68.26,94.784,3.55,4764,13.04312115
Cyprus,1957,Europe,549459,68.65,95.203,3.53,4959,13.57700205
Cyprus,1958,Europe,558895,69.01,95.588,3.52,5161,14.13004791
Cyprus,1959,Europe,566977,69.38,95.942,3.51,5372,14.70773443
Cyprus,1960,Europe,572929,69.72,96.268,3.5,5592,15.3100616
Cyprus,1961,Europe,576395,70.06,96.282,3.47,5820,15.93429158
Cyprus,1962,Europe,577691,70.38,96.295,3.42,6058,16.58590007
Cyprus,1963,Europe,577912,70.71,96.309,3.35,6306,17.26488706
Cyprus,1964,Europe,578629,71.02,96.323,3.25,6563,17.96851472
Cyprus,1965,Europe,580971,71.33,96.336,3.13,6831,18.70225873
Cyprus,1966,Europe,585311,71.62,96.35,3.01,7110,19.4661191
Cyprus,1967,Europe,591304,71.92,96.363,2.89,7400,20.26009582
Cyprus,1968,Europe,598491,72.19,96.376,2.78,7702,21.08692676
Cyprus,1969,Europe,606117,72.47,96.39,2.69,8017,21.94934976
Cyprus,1970,Europe,613619,72.73,96.403,2.61,8344,22.84462697
Cyprus,1971,Europe,620860,72.99,96.553,2.55,9415,25.77686516
Cyprus,1972,Europe,628000,73.23,96.696,2.49,10088,27.61943874
Cyprus,1973,Europe,635109,73.47,96.834,2.44,10394,28.45722108
Cyprus,1974,Europe,642335,73.7,96.965,2.39,10200,27.92607803
Cyprus,1975,Europe,649755,73.93,97.092,2.35,8574,23.47433265
Cyprus,1976,Europe,657526,74.15,97.213,2.32,10217,27.97262149
Cyprus,1977,Europe,665528,74.37,97.329,2.31,11852,32.44900753
Cyprus,1978,Europe,673252,74.58,97.44,2.31,12722,34.83093771
Cyprus,1979,Europe,680013,74.79,97.75,2.33,13897,38.04791239
Cyprus,1980,Europe,685406,74.99,97.92,2.35,14582,39.92334018
Cyprus,1981,Europe,689173,75.19,98.08,2.39,14858,40.678987
Cyprus,1982,Europe,691711,75.38,98.23,2.42,15638,42.81451061
Cyprus,1983,Europe,694074,75.58,98.39,2.44,16279,44.56947296
Cyprus,1984,Europe,697717,75.76,98.53,2.45,17500,47.91238877
Cyprus,1985,Europe,703693,75.95,98.66,2.46,18130,49.63723477
Cyprus,1986,Europe,712340,76.12,98.76,2.46,18626,50.99520876
Cyprus,1987,Europe,723380,76.3,98.82,2.45,19748,54.06707734
Cyprus,1988,Europe,736477,76.47,98.86,2.44,21185,58.00136893
Cyprus,1989,Europe,751047,76.64,98.88,2.43,22598,61.86995209
Cyprus,1990,Europe,766611,76.8,98.89,2.41,23802,65.16632444
Cyprus,1991,Europe,783138,76.4,98.91,2.38,23366,63.97262149
Cyprus,1992,Europe,800660,76.7,98.95,2.34,24891,68.14784394
Cyprus,1993,Europe,818814,76.8,98.99,2.28,24467,66.98699521
Cyprus,1994,Europe,837166,76.4,99.04,2.21,25380,69.48665298
Cyprus,1995,Europe,855389,76.7,99.1,2.12,26445,72.40246407
Cyprus,1996,Europe,873246,77.1,99.15,2.04,26450,72.41615332
Cyprus,1997,Europe,890733,77.1,99.2,1.95,26704,73.11156742
Cyprus,1998,Europe,908040,77.1,99.25,1.86,27721,75.89596167
Cyprus,1999,Europe,925491,77.5,99.3,1.78,28698,78.57084189
Cyprus,2000,Europe,943287,77.7,99.35,1.71,30005,82.14921287
Cyprus,2001,Europe,961482,78.5,99.39,1.66,30745,84.17522245
Cyprus,2002,Europe,979883,78.7,99.43,1.61,31373,85.89459274
Cyprus,2003,Europe,998150,79,99.46,1.58,31858,87.22245038
Cyprus,2004,Europe,1015827,79.1,99.49,1.55,32812,89.83436003
Cyprus,2005,Europe,1032586,79,99.52,1.53,33592,91.96988364
Cyprus,2006,Europe,1048293,79.5,99.54,1.51,34528,94.53251198
Cyprus,2007,Europe,1063040,79.8,99.56,1.5,35455,97.07049966
Cyprus,2008,Europe,1077010,80,99.58,1.49,35828,98.091718
Cyprus,2009,Europe,1090486,80.3,99.6,1.49,34166,93.54140999
Cyprus,2010,Europe,1103685,80.6,99.61,1.48,33747,92.39425051
Cyprus,2011,Europe,1116644,81.1,99.62,1.47,32983,90.30253251
Cyprus,2012,Europe,1129303,81.5,99.63,1.47,31710,86.81724846
Cyprus,2013,Europe,1141652,81.7,99.64,1.46,30081,82.35728953
Cyprus,2014,Europe,1153658,81.7,99.65,1.46,29673,81.24024641
Cyprus,2015,Europe,1165300,81.8,99.66,1.46,29797,81.5797399
Czech Republic,1800,Europe,5516349,34.95,62.001,5.33,1915,5.242984257
Czech Republic,1810,Europe,5516349,34.95,62.001,5.25,1918,5.25119781
Czech Republic,1820,Europe,5569896,34.95,62.001,5.18,1921,5.259411362
Czech Republic,1830,Europe,5723332,34.95,62.001,5.14,2084,5.70568104
Czech Republic,1840,Europe,5936625,34.95,62.001,5.14,2261,6.19028063
Czech Republic,1850,Europe,6157866,34.95,62.001,5.15,2452,6.71321013
Czech Republic,1860,Europe,6388450,34.95,62.001,5.07,2551,6.984257358
Czech Republic,1870,Europe,6627668,34.95,62.001,5.14,2653,7.263518138
Czech Republic,1880,Europe,6875261,34.97,62.001,5.06,3022,8.273785079
Czech Republic,1890,Europe,7132039,34.99,62.001,4.92,3441,9.420944559
Czech Republic,1900,Europe,7399101,40.27,68.156,4.85,3959,10.83915127
Czech Republic,1910,Europe,7675752,44.31,72.787,4.03,4566,12.50102669
Czech Republic,1920,Europe,7962646,49.93,78.622,2.96,4440,12.15605749
Czech Republic,1930,Europe,8259391,55.55,83.802,2.15,6742,18.45859001
Czech Republic,1940,Europe,8567195,59,87.255,2.21,6786,18.57905544
Czech Republic,1950,Europe,8902619,64.49,91.462,2.85,8110,22.20396988
Czech Republic,1951,Europe,9005036,65.32,92.385,2.8,8166,22.35728953
Czech Republic,1952,Europe,9106227,66.94,94.08,2.71,8339,22.83093771
Czech Republic,1953,Europe,9200240,67.64,95.254,2.63,8217,22.49691992
Czech Republic,1954,Europe,9283156,68.14,95.948,2.56,8468,23.18412047
Czech Republic,1955,Europe,9353086,69.06,96.284,2.5,9096,24.90349076
Czech Republic,1956,Europe,9410282,69.47,96.59,2.45,9535,26.10540726
Czech Republic,1957,Europe,9457027,69.14,96.677,2.4,10023,27.44147844
Czech Republic,1958,Europe,9497307,70.05,96.894,2.37,10699,29.29226557
Czech Republic,1959,Europe,9536268,70.04,97.237,2.34,11095,30.37645448
Czech Republic,1960,Europe,9578587,70.58,97.36,2.3,11860,32.47091034
Czech Republic,1961,Europe,9626727,70.77,97.425,2.27,12223,33.46475017
Czech Republic,1962,Europe,9679416,70.04,97.225,2.23,12318,33.724846
Czech Republic,1963,Europe,9730996,70.56,97.312,2.18,12009,32.8788501
Czech Republic,1964,Europe,9773266,70.73,97.476,2.12,12482,34.17385352
Czech Republic,1965,Europe,9800931,70.43,97.095,2.07,12857,35.20054757
Czech Republic,1966,Europe,9811540,70.65,97.3,2.03,13342,36.5284052
Czech Republic,1967,Europe,9808728,70.55,97.326,2,13864,37.95756331
Czech Republic,1968,Europe,9800665,70.11,97.372,1.99,14467,39.60848734
Czech Republic,1969,Europe,9798793,69.62,97.262,2.01,14774,40.44900753
Czech Republic,1970,Europe,9811291,69.72,97.478,2.05,15038,41.17180014
Czech Republic,1971,Europe,9840280,69.96,97.469,2.1,15487,42.40109514
Czech Republic,1972,Europe,9882993,70.49,97.599,2.15,15954,43.67967146
Czech Republic,1973,Europe,9936604,70.33,97.565,2.21,16382,44.85147159
Czech Republic,1974,Europe,9996356,70.42,97.65,2.26,16853,46.14099932
Czech Republic,1975,Europe,10058165,70.77,97.743,2.29,17220,47.14579055
Czech Republic,1976,Europe,10122450,70.88,97.795,2.31,17366,47.54551677
Czech Republic,1977,Europe,10188839,70.94,97.844,2.3,18025,49.34976044
Czech Republic,1978,Europe,10251436,71.02,98.022,2.28,18127,49.62902122
Czech Republic,1979,Europe,10302778,71.13,98.182,2.23,18171,49.74948665
Czech Republic,1980,Europe,10337827,70.67,98.145,2.18,18586,50.88569473
Czech Republic,1981,Europe,10353750,71.11,98.16,2.12,18426,50.4476386
Czech Republic,1982,Europe,10352607,71.22,98.2,2.07,18738,51.30184805
Czech Republic,1983,Europe,10340397,71,98.24,2.02,18977,51.95619439
Czech Republic,1984,Europe,10325923,71.26,98.27,1.99,19380,53.05954825
Czech Republic,1985,Europe,10315676,71.48,98.3,1.97,19492,53.36618754
Czech Republic,1986,Europe,10311350,71.42,98.34,1.95,19820,54.2642026
Czech Republic,1987,Europe,10311293,71.87,98.38,1.93,19884,54.43942505
Czech Republic,1988,Europe,10314591,72.08,98.44,1.91,20293,55.55920602
Czech Republic,1989,Europe,10319255,72.13,98.49,1.87,20432,55.93976728
Czech Republic,1990,Europe,10323701,71.8,98.55,1.82,19839,54.31622177
Czech Republic,1991,Europe,10328440,72,98.6,1.76,17577,48.12320329
Czech Republic,1992,Europe,10333930,72.3,98.68,1.68,17470,47.83025325
Czech Republic,1993,Europe,10338381,72.7,98.77,1.59,17462,47.80835044
